date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Jul 11 2014,2014-07-11,1.138,,,,2.5937992793256095,0.3420612600492166,2.5223780963410785,598,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 12 2014,2014-07-12,0.709,0.3033488091290289,0.3033488091290289,0.3033488091290289,2.5937992793256095,0.3420612600492166,2.5223780963410785,633,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 13 2014,2014-07-13,0.582,0.29134916051592347,0.3468951162788448,0.29134916051592347,2.5937992793256095,0.3420612600492166,2.5223780963410785,631,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 14 2014,2014-07-14,0.478,0.289983189167924,0.3842973865126666,0.289983189167924,2.5937992793256095,0.3420612600492166,2.5223780963410785,700,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 15 2014,2014-07-15,0.477,0.27485032290321215,0.3970580671520688,0.27485032290321215,2.5937992793256095,0.3420612600492166,2.5223780963410785,669,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 16 2014,2014-07-16,0.461,0.2611431918826655,0.40343784311552117,0.2611431918826655,2.5937992793256095,0.3420612600492166,2.5223780963410785,682,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 17 2014,2014-07-17,0.415,0.25321062190915106,0.4111355992306296,0.25321062190915106,2.5937992793256095,0.3420612600492166,2.5223780963410785,700,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 18 2014,2014-07-18,0.371,0.2490206173334707,0.4192567005711722,0.2490206173334707,2.5937992793256095,0.3420612600492166,2.5223780963410785,670,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 19 2014,2014-07-19,0.352,0.2449061044563814,0.42447881335265136,0.2449061044563814,2.5937992793256095,0.3420612600492166,2.5223780963410785,770,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 20 2014,2014-07-20,0.346,0.24005668312111433,0.42636270222977135,0.24005668312111433,2.5937992793256095,0.3420612600492166,2.5223780963410785,744,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 21 2014,2014-07-21,0.317,0.23685864599338183,0.42825256856887967,0.23685864599338183,2.5937992793256095,0.3420612600492166,2.5223780963410785,814,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 22 2014,2014-07-22,0.315,0.23297605222230652,0.42759351498781045,0.23297605222230652,2.5937992793256095,0.3420612600492166,2.5223780963410785,853,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 23 2014,2014-07-23,0.304,0.22937431618007476,0.42584633574624675,0.22937431618007476,2.5937992793256095,0.3420612600492166,2.5223780963410785,833,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 24 2014,2014-07-24,0.31,0.22511487909778147,0.4219505511697538,0.22511487909778147,2.5937992793256095,0.3420612600492166,2.5223780963410785,850,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 25 2014,2014-07-25,0.319,0.22038563603698982,0.4162601711628851,0.22038563603698982,2.5937992793256095,0.3420612600492166,2.5223780963410785,855,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 26 2014,2014-07-26,0.311,0.2161295040016517,0.41032064356461373,0.2161295040016517,2.5937992793256095,0.3420612600492166,2.5223780963410785,876,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 27 2014,2014-07-27,0.303,0.21229458930236259,0.4041869110629494,0.21229458930236259,2.5937992793256095,0.3420612600492166,2.5223780963410785,873,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 28 2014,2014-07-28,0.31,0.20828035404798245,0.3970310667819405,0.20828035404798245,2.5937992793256095,0.3420612600492166,2.5223780963410785,1000,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 29 2014,2014-07-29,0.307,0.20450922568875188,0.38963066524455536,0.20450922568875188,2.5937992793256095,0.3420612600492166,2.5223780963410785,963,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 30 2014,2014-07-30,0.3,0.20109015391112509,0.38225472391743975,0.20109015391112509,2.5937992793256095,0.3420612600492166,2.5223780963410785,987,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Jul 31 2014,2014-07-31,0.295,0.1979252143517608,0.37481326268226756,0.1979252143517608,2.5937992793256095,0.3420612600492166,2.5223780963410785,1041,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 01 2014,2014-08-01,0.282,0.1952328612961202,0.3677261343347281,0.1952328612961202,2.5937992793256095,0.3420612600492166,2.5223780963410785,1095,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 02 2014,2014-08-02,0.285,0.1924936732187554,0.360189737146742,0.1924936732187554,2.5937992793256095,0.3420612600492166,2.5223780963410785,1124,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 03 2014,2014-08-03,0.282,0.1898966490458443,0.3525766243667186,0.1898966490458443,2.5937992793256095,0.3420612600492166,2.5223780963410785,1198,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 04 2014,2014-08-04,0.283,0.18733324139974014,0.3447496548129151,0.18733324139974014,2.5937992793256095,0.3420612600492166,2.5223780963410785,1190,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 05 2014,2014-08-05,0.239,0.18605103104752235,0.33876389491502523,0.18605103104752235,2.5937992793256095,0.3420612600492166,2.5223780963410785,1232,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 06 2014,2014-08-06,0.244,0.18453420223598596,0.3321730420352728,0.18453420223598596,2.5937992793256095,0.3420612600492166,2.5223780963410785,1146,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 07 2014,2014-08-07,0.254,0.18271269768185208,0.3249053690827574,0.18271269768185208,2.5937992793256095,0.3420612600492166,2.5223780963410785,1176,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 08 2014,2014-08-08,0.251,0.1809679094106278,0.3176270978699219,0.1809679094106278,2.5937992793256095,0.3420612600492166,2.5223780963410785,1157,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 09 2014,2014-08-09,0.234,0.17964269773796734,0.31091963633144826,0.17964269773796734,2.5937992793256095,0.3420612600492166,2.5223780963410785,1124,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 10 2014,2014-08-10,0.238,0.1074650651601954,0.30389336358683366,0.17818667268508223,2.5937992793256095,0.3420612600492166,2.5223780963410785,1097,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 11 2014,2014-08-11,0.238,0.0832415195363025,0.29677624966885924,0.1767188285238409,2.5937992793256095,0.3420612600492166,2.5223780963410785,1281,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 12 2014,2014-08-12,0.236,0.06891841753741924,0.28967731462237556,0.17529013827297174,2.5937992793256095,0.3420612600492166,2.5223780963410785,1216,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 13 2014,2014-08-13,0.24,0.06254239022225351,0.28241283555181074,0.1737791230289559,2.5937992793256095,0.3420612600492166,2.5223780963410785,1216,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 14 2014,2014-08-14,0.242,0.05429595357586633,0.27510287993595,0.17224253956840851,2.5937992793256095,0.3420612600492166,2.5223780963410785,1256,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 15 2014,2014-08-15,0.227,0.04596350376288677,0.2683206696467371,0.1710076648240406,2.5937992793256095,0.3420612600492166,2.5223780963410785,1304,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 16 2014,2014-08-16,0.229,0.040509456821265936,0.26147279714495325,0.1697296516659792,2.5937992793256095,0.3420612600492166,2.5223780963410785,1389,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 17 2014,2014-08-17,0.171,0.04181629226570144,0.25683058124164027,0.16975328302613402,2.5937992793256095,0.3420612600492166,2.5223780963410785,1555,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 18 2014,2014-08-18,0.194,0.041794571500334096,0.25100561811693606,0.16911388492041238,2.5937992793256095,0.3420612600492166,2.5223780963410785,1308,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 19 2014,2014-08-19,0.222,0.04013849586836432,0.24421785717441072,0.1678954936705324,2.5937992793256095,0.3420612600492166,2.5223780963410785,1320,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 20 2014,2014-08-20,0.232,0.0394126562320323,0.2372544784775307,0.16652889224161524,2.5937992793256095,0.3420612600492166,2.5223780963410785,1267,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 21 2014,2014-08-21,0.237,0.03844071416801609,0.23030539652514842,0.16511456621622206,2.5937992793256095,0.3420612600492166,2.5223780963410785,1428,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 22 2014,2014-08-22,0.237,0.037774831978904536,0.22350559948510745,0.1637274867652973,2.5937992793256095,0.3420612600492166,2.5223780963410785,1476,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 23 2014,2014-08-23,0.238,0.03665402080780901,0.21683724334292603,0.16235512162531365,2.5937992793256095,0.3420612600492166,2.5223780963410785,1534,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 24 2014,2014-08-24,0.231,0.034918558777910946,0.21046919660327096,0.1610969248369415,2.5937992793256095,0.3420612600492166,2.5223780963410785,1374,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 25 2014,2014-08-25,0.234,0.03330605205436784,0.2041778314043643,0.15982337473320696,2.5937992793256095,0.3420612600492166,2.5223780963410785,1521,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 26 2014,2014-08-26,0.233,0.031924569862717404,0.19805410485232802,0.15858518198273072,2.5937992793256095,0.3420612600492166,2.5223780963410785,1541,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 27 2014,2014-08-27,0.241,0.029726028688830584,0.19193665140962657,0.15728371956345735,2.5937992793256095,0.3420612600492166,2.5223780963410785,1535,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 28 2014,2014-08-28,0.242,0.02739387044451765,0.18596905715288825,0.15600059959766152,2.5937992793256095,0.3420612600492166,2.5223780963410785,1464,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 29 2014,2014-08-29,0.231,0.02532219961029118,0.18035023757832208,0.15485709146019175,2.5937992793256095,0.3420612600492166,2.5223780963410785,1581,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 30 2014,2014-08-30,0.22,0.02348344978475448,0.17508847858790166,0.15385686498158205,2.5937992793256095,0.3420612600492166,2.5223780963410785,1867,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Aug 31 2014,2014-08-31,0.22,0.02225569796600422,0.1699357210195011,0.15286863192771422,2.5937992793256095,0.3420612600492166,2.5223780963410785,1736,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 01 2014,2014-09-01,0.224,0.020413653308001753,0.1648165714778052,0.1518491201737193,2.5937992793256095,0.3420612600492166,2.5223780963410785,1510,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 02 2014,2014-09-02,0.215,0.01866156539490955,0.16000027838332512,0.15094276292669379,2.5937992793256095,0.3420612600492166,2.5223780963410785,1498,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 03 2014,2014-09-03,0.218,0.016217487368630917,0.1552237527153028,0.15001301178132415,2.5937992793256095,0.3420612600492166,2.5223780963410785,1517,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 04 2014,2014-09-04,0.214,0.016401604911658492,0.15063720119290144,0.1491374115789446,2.5937992793256095,0.3420612600492166,2.5223780963410785,1399,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 05 2014,2014-09-05,0.197,0.017200641527730758,0.1465503466668273,0.14846742763202023,2.5937992793256095,0.3420612600492166,2.5223780963410785,1511,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 06 2014,2014-09-06,0.207,0.01688844398486324,0.14227391546604432,0.14767950206343317,2.5937992793256095,0.3420612600492166,2.5223780963410785,1770,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 07 2014,2014-09-07,0.213,0.016400343422251686,0.13796869402556142,0.1468352428564433,2.5937992793256095,0.3420612600492166,2.5223780963410785,1732,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 08 2014,2014-09-08,0.207,0.016637998332303224,0.13388324230484291,0.1460610854333422,2.5937992793256095,0.3420612600492166,2.5223780963410785,1441,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 09 2014,2014-09-09,0.206,0.01675256027782161,0.12990869098075872,0.14530360339120957,2.5937992793256095,0.3420612600492166,2.5223780963410785,1254,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 10 2014,2014-09-10,0.206,0.016796414505181226,0.1260238442777147,0.1445523808123522,2.5937992793256095,0.3420612600492166,2.5223780963410785,1416,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 11 2014,2014-09-11,0.18,0.01825099587898396,0.12288590126336806,0.14409662621176064,2.5937992793256095,0.3420612600492166,2.5223780963410785,1468,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 12 2014,2014-09-12,0.164,0.02054756187119414,0.12030270523426809,0.14384062705669592,2.5937992793256095,0.3420612600492166,2.5223780963410785,1787,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 13 2014,2014-09-13,0.163,0.02231645442114429,0.11768869294234093,0.14357875586107915,2.5937992793256095,0.3420612600492166,2.5223780963410785,2001,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 14 2014,2014-09-14,0.174,0.023412836640189623,0.11465803445593431,0.14315959519700272,2.5937992793256095,0.3420612600492166,2.5223780963410785,1843,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 15 2014,2014-09-15,0.181,0.023939483089128893,0.11145432915151779,0.14265202480481515,2.5937992793256095,0.3420612600492166,2.5223780963410785,1503,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 16 2014,2014-09-16,0.174,0.023769124181757133,0.1084825718322194,0.14221863925682596,2.5937992793256095,0.3420612600492166,2.5223780963410785,1452,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 17 2014,2014-09-17,0.168,0.024889387481321787,0.10571170584773573,0.1418473087303118,2.5937992793256095,0.3420612600492166,2.5223780963410785,1441,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 18 2014,2014-09-18,0.164,0.02621987050302456,0.1030735102445379,0.14151332048883733,2.5937992793256095,0.3420612600492166,2.5223780963410785,1516,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 19 2014,2014-09-19,0.178,0.026441455608809027,0.10007222783900811,0.14101677626127582,2.5937992793256095,0.3420612600492166,2.5223780963410785,1739,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 20 2014,2014-09-20,0.169,0.026714949106204578,0.09734650234964223,0.14061153534912924,2.5937992793256095,0.3420612600492166,2.5223780963410785,2063,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 21 2014,2014-09-21,0.177,0.026478987548793652,0.09447000095677617,0.1401192862655303,2.5937992793256095,0.3420612600492166,2.5223780963410785,1722,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 22 2014,2014-09-22,0.172,0.02620829472979216,0.09176382846376095,0.13967466827654768,2.5937992793256095,0.3420612600492166,2.5223780963410785,1496,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 23 2014,2014-09-23,0.167,0.026267172817341134,0.08922751474970828,0.13927709111016104,2.5937992793256095,0.3420612600492166,2.5223780963410785,1320,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 24 2014,2014-09-24,0.168,0.025965073800612182,0.0867027797434519,0.13886478782702835,2.5937992793256095,0.3420612600492166,2.5223780963410785,1343,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 25 2014,2014-09-25,0.18,0.025182551886975286,0.08399639073735393,0.13833934645592957,2.5937992793256095,0.3420612600492166,2.5223780963410785,1280,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 26 2014,2014-09-26,0.166,0.024124795276362642,0.08163339811713763,0.13794202706391848,2.5937992793256095,0.3420612600492166,2.5223780963410785,1541,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 27 2014,2014-09-27,0.16,0.022898100106902304,0.07946429156215361,0.13759954173289324,2.5937992793256095,0.3420612600492166,2.5223780963410785,1966,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 28 2014,2014-09-28,0.175,0.02164077143970887,0.076998374189335,0.1371150099346059,2.5937992793256095,0.3420612600492166,2.5223780963410785,1775,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 29 2014,2014-09-29,0.161,0.021269372508292844,0.07488507666527244,0.13675556503448486,2.5937992793256095,0.3420612600492166,2.5223780963410785,1505,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Sep 30 2014,2014-09-30,0.168,0.020473251402463588,0.07264442529547688,0.13632918485261153,2.5937992793256095,0.3420612600492166,2.5223780963410785,1383,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 01 2014,2014-10-01,0.183,0.019018593443041354,0.07027750739235758,0.13578455974339496,2.5937992793256095,0.3420612600492166,2.5223780963410785,1712,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 02 2014,2014-10-02,0.186,0.018020550210385608,0.06797559529853778,0.1352234630840565,2.5937992793256095,0.3420612600492166,2.5223780963410785,1487,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 03 2014,2014-10-03,0.19,0.016746795884997355,0.06574745948603916,0.13464162724475232,2.5937992793256095,0.3420612600492166,2.5223780963410785,1711,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 04 2014,2014-10-04,0.187,0.015574404289265395,0.06359224422792649,0.1340846992253309,2.5937992793256095,0.3420612600492166,2.5223780963410785,1995,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 05 2014,2014-10-05,0.182,0.01523697861261708,0.061527352348417136,0.13356560429077138,2.5937992793256095,0.3420612600492166,2.5223780963410785,1868,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 06 2014,2014-10-06,0.183,0.014330098539015767,0.0595224644875005,0.13304401539095229,2.5937992793256095,0.3420612600492166,2.5223780963410785,1428,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 07 2014,2014-10-07,0.189,0.012933783615812516,0.057571321645802635,0.1324899614598798,2.5937992793256095,0.3420612600492166,2.5223780963410785,1384,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 08 2014,2014-10-08,0.183,0.011739705688608333,0.055695801867143645,0.1319777645555441,2.5937992793256095,0.3420612600492166,2.5223780963410785,1481,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 09 2014,2014-10-09,0.182,0.010425433092796864,0.05388631294566643,0.1314761193653431,2.5937992793256095,0.3420612600492166,2.5223780963410785,1545,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 10 2014,2014-10-10,0.173,0.00875864105346361,0.052237752654563756,0.13103715558684292,2.5937992793256095,0.3420612600492166,2.5223780963410785,1707,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 11 2014,2014-10-11,0.176,0.008708629621532156,0.050588508733255155,0.1305803342876131,2.5937992793256095,0.3420612600492166,2.5223780963410785,2183,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 12 2014,2014-10-12,0.181,0.008535254812400953,0.04894243742352856,0.13009542456253817,2.5937992793256095,0.3420612600492166,2.5223780963410785,2107,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 13 2014,2014-10-13,0.178,0.008221432601618686,0.047371765639025905,0.12963249976144442,2.5937992793256095,0.3420612600492166,2.5223780963410785,1555,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 14 2014,2014-10-14,0.182,0.008289378330334456,0.04582335733461499,0.12914952404636842,2.5937992793256095,0.3420612600492166,2.5223780963410785,1600,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 15 2014,2014-10-15,0.179,0.008256589148539864,0.044342492028291984,0.12868788829762381,2.5937992793256095,0.3420612600492166,2.5223780963410785,1531,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 16 2014,2014-10-16,0.177,0.008249277223648982,0.042926203416424856,0.12824148467868787,2.5937992793256095,0.3420612600492166,2.5223780963410785,1435,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 17 2014,2014-10-17,0.168,0.008249277223648982,0.04170468305302137,0.12785366025874437,2.5937992793256095,0.3420612600492166,2.5223780963410785,1692,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 18 2014,2014-10-18,0.171,0.007989144934320534,0.040443487304538166,0.127448373782477,2.5937992793256095,0.3420612600492166,2.5223780963410785,2179,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 19 2014,2014-10-19,0.17,0.00806589242983226,0.03923154611807561,0.12705127911497965,2.5937992793256095,0.3420612600492166,2.5223780963410785,1860,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 20 2014,2014-10-20,0.167,0.008134572168699856,0.038110687388446425,0.12667458465683226,2.5937992793256095,0.3420612600492166,2.5223780963410785,1447,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 21 2014,2014-10-21,0.172,0.008165247354966427,0.03691902209101768,0.12626944439211366,2.5937992793256095,0.3420612600492166,2.5223780963410785,1315,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 22 2014,2014-10-22,0.175,0.008134572168699854,0.03572802080441987,0.12585004138400382,2.5937992793256095,0.3420612600492166,2.5223780963410785,1493,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 23 2014,2014-10-23,0.179,0.007971861433355069,0.03455647205487133,0.1254127741476677,2.5937992793256095,0.3420612600492166,2.5223780963410785,1524,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 24 2014,2014-10-24,0.182,0.00787437280844685,0.03342936542216529,0.12496454699390074,2.5937992793256095,0.3420612600492166,2.5223780963410785,1717,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 25 2014,2014-10-25,0.188,0.008117031901903684,0.032401253798013764,0.12449361439321695,2.5937992793256095,0.3420612600492166,2.5223780963410785,2010,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 26 2014,2014-10-26,0.161,0.00839923368151833,0.03170112935060837,0.12416751203654038,2.5937992793256095,0.3420612600492166,2.5223780963410785,2225,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 27 2014,2014-10-27,0.167,0.00800035918733698,0.030805236387583635,0.12380672023575763,2.5937992793256095,0.3420612600492166,2.5223780963410785,1617,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 28 2014,2014-10-28,0.175,0.00800035918733698,0.029805212146109258,0.12340549628667864,2.5937992793256095,0.3420612600492166,2.5223780963410785,1712,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 29 2014,2014-10-29,0.183,0.007457234395374524,0.028855571151198522,0.12297042718607572,2.5937992793256095,0.3420612600492166,2.5223780963410785,1542,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 30 2014,2014-10-30,0.228,0.011603655785405653,0.030551996402950574,0.12242177130759903,2.5937992793256095,0.3420612600492166,2.5223780963410785,1294,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Oct 31 2014,2014-10-31,0.161,0.012086137209367149,0.029989175003422835,0.12210761028393807,2.5937992793256095,0.3420612600492166,2.5223780963410785,1935,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Nov 01 2014,2014-11-01,0.169,0.012153047013984137,0.029139007755853416,0.121750620023753,2.5937992793256095,0.3420612600492166,2.5223780963410785,2103,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Nov 02 2014,2014-11-02,0.169,0.012078336263597,0.02830349568218182,0.12139568288467197,2.5937992793256095,0.3420612600492166,2.5223780963410785,2234,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Nov 03 2014,2014-11-03,0.172,0.011998850519657036,0.02742720478009396,0.1210281178996799,2.5937992793256095,0.3420612600492166,2.5223780963410785,1692,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Nov 04 2014,2014-11-04,0.18,0.01197794908854544,0.0265310395552728,0.1206275136639882,2.5937992793256095,0.3420612600492166,2.5223780963410785,1545,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Nov 05 2014,2014-11-05,0.184,0.011995640970736871,0.02569870814325188,0.12021454726884892,2.5937992793256095,0.3420612600492166,2.5223780963410785,1569,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Nov 06 2014,2014-11-06,0.178,0.011794212490702057,0.024856671071229335,0.11982934323356005,2.5937992793256095,0.3420612600492166,2.5223780963410785,1568,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Nov 07 2014,2014-11-07,0.174,0.01175071531204794,0.024070563151746754,0.1194644184220036,2.5937992793256095,0.3420612600492166,2.5223780963410785,1650,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Nov 08 2014,2014-11-08,0.182,0.01175071531204794,0.023298241266838354,0.11906958749683588,2.5937992793256095,0.3420612600492166,2.5223780963410785,2128,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
Nov 09 2014,2014-11-09,0.174,0.011741272131431847,0.022564211051917162,0.11871049953067035,2.5937992793256095,0.3420612600492166,2.5223780963410785,1930,USP-S | Blood Tiger,USP-S,Blood Tiger,Factory New,0,1,0
