date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Dec 19 2013,2013-12-19,34.722,,,,19.159559025849788,2.5991257311611795,17.72782835488476,35,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Dec 20 2013,2013-12-20,28.613,4.3197153262686205,4.3197153262686205,4.3197153262686205,19.159559025849788,2.5991257311611795,17.72782835488476,61,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Dec 21 2013,2013-12-21,21.459,6.638357803955232,7.312201258760092,6.638357803955232,19.159559025849788,2.5991257311611795,17.72782835488476,81,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Dec 22 2013,2013-12-22,19.542,6.956993459821562,8.508021020270899,6.956993459821562,19.159559025849788,2.5991257311611795,17.72782835488476,79,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Dec 23 2013,2013-12-23,18.589,6.894550275398679,9.145561012317103,6.894550275398679,19.159559025849788,2.5991257311611795,17.72782835488476,92,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Dec 24 2013,2013-12-24,18.239,6.688782510043713,9.470607873276968,6.688782510043713,19.159559025849788,2.5991257311611795,17.72782835488476,92,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Dec 25 2013,2013-12-25,18.859,6.355824883709506,9.506509550954188,6.355824883709506,19.159559025849788,2.5991257311611795,17.72782835488476,59,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Dec 26 2013,2013-12-26,19.868,5.978704588250822,9.34890977149198,5.978704588250822,19.159559025849788,2.5991257311611795,17.72782835488476,98,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Dec 27 2013,2013-12-27,18.653,5.7366842799458455,9.307537466179951,5.7366842799458455,19.159559025849788,2.5991257311611795,17.72782835488476,114,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Dec 28 2013,2013-12-28,18.519,5.523324462877609,9.237167164413858,5.523324462877609,19.159559025849788,2.5991257311611795,17.72782835488476,100,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Dec 29 2013,2013-12-29,15.205,5.594537283652852,9.472287997318471,5.594537283652852,19.159559025849788,2.5991257311611795,17.72782835488476,111,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Dec 30 2013,2013-12-30,14.882,5.629503091801804,9.627790226085388,5.629503091801804,19.159559025849788,2.5991257311611795,17.72782835488476,135,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Dec 31 2013,2013-12-31,13.558,5.732403286222755,9.824951831636518,5.732403286222755,19.159559025849788,2.5991257311611795,17.72782835488476,111,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 01 2014,2014-01-01,14.075,5.734681771160761,9.879071279200948,5.734681771160761,19.159559025849788,2.5991257311611795,17.72782835488476,120,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 02 2014,2014-01-02,13.819,5.725964383735681,9.894569847678085,5.725964383735681,19.159559025849788,2.5991257311611795,17.72782835488476,151,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 03 2014,2014-01-03,13.7,5.702561493165447,9.869532755951356,5.702561493165447,19.159559025849788,2.5991257311611795,17.72782835488476,116,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 04 2014,2014-01-04,14.228,5.636254807702802,9.768250150806566,5.636254807702802,19.159559025849788,2.5991257311611795,17.72782835488476,147,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 05 2014,2014-01-05,14.034,5.573760912156383,9.65538759692821,5.573760912156383,19.159559025849788,2.5991257311611795,17.72782835488476,141,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 06 2014,2014-01-06,13.478,5.531518159786406,9.555771917344305,5.531518159786406,19.159559025849788,2.5991257311611795,17.72782835488476,143,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 07 2014,2014-01-07,13.329,5.488987045607058,9.442275808855142,5.488987045607058,19.159559025849788,2.5991257311611795,17.72782835488476,145,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 08 2014,2014-01-08,13.451,5.436157058244801,9.302264956814609,5.436157058244801,19.159559025849788,2.5991257311611795,17.72782835488476,124,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 09 2014,2014-01-09,13.162,5.3910547747556405,9.163376913655041,5.3910547747556405,19.159559025849788,2.5991257311611795,17.72782835488476,163,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 10 2014,2014-01-10,12.914,5.351494131430509,9.023513839486276,5.351494131430509,19.159559025849788,2.5991257311611795,17.72782835488476,156,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 11 2014,2014-01-11,13.278,5.296492741646952,8.852576888069343,5.296492741646952,19.159559025849788,2.5991257311611795,17.72782835488476,124,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 12 2014,2014-01-12,12.829,5.2545636672642315,8.695220069740486,5.2545636672642315,19.159559025849788,2.5991257311611795,17.72782835488476,149,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 13 2014,2014-01-13,11.986,5.238551236157393,8.57021671133688,5.238551236157393,19.159559025849788,2.5991257311611795,17.72782835488476,186,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 14 2014,2014-01-14,11.73,5.2261863749431114,8.444282981870534,5.2261863749431114,19.159559025849788,2.5991257311611795,17.72782835488476,178,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 15 2014,2014-01-15,11.715,5.209096103129622,8.305922833553986,5.209096103129622,19.159559025849788,2.5991257311611795,17.72782835488476,151,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 16 2014,2014-01-16,11.545,5.193194589729719,8.164920436877813,5.193194589729719,19.159559025849788,2.5991257311611795,17.72782835488476,138,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 17 2014,2014-01-17,11.428,5.176905276343183,8.019603996144607,5.176905276343183,19.159559025849788,2.5991257311611795,17.72782835488476,167,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 18 2014,2014-01-18,11.741,3.8479298772495683,7.852537819669041,5.148311502719339,19.159559025849788,2.5991257311611795,17.72782835488476,183,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 19 2014,2014-01-19,11.42,2.975183924576338,7.6940574808502324,5.126360096079617,19.159559025849788,2.5991257311611795,17.72782835488476,212,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 20 2014,2014-01-20,11.147,2.755912557418671,7.541624298273002,5.1093403546689355,19.159559025849788,2.5991257311611795,17.72782835488476,192,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 21 2014,2014-01-21,11.146,2.635646393049605,7.383679386870905,5.089701809955103,19.159559025849788,2.5991257311611795,17.72782835488476,183,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 22 2014,2014-01-22,11.177,2.5446370255802715,7.220389828401206,5.067159775779457,19.159559025849788,2.5991257311611795,17.72782835488476,170,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 23 2014,2014-01-23,11.16,2.4487915865754575,7.054943847060721,5.043356305616015,19.159559025849788,2.5991257311611795,17.72782835488476,147,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 24 2014,2014-01-24,10.684,2.293459473191624,6.905382914266514,5.0292886011177895,19.159559025849788,2.5991257311611795,17.72782835488476,159,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 25 2014,2014-01-25,10.886,1.9744389189913099,6.744745469456969,5.008449237709621,19.159559025849788,2.5991257311611795,17.72782835488476,180,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 26 2014,2014-01-26,10.482,1.7189721253749513,6.597272884755377,4.995251939249131,19.159559025849788,2.5991257311611795,17.72782835488476,203,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 27 2014,2014-01-27,9.873,1.4180483415069316,6.470923561503446,4.994545163899389,19.159559025849788,2.5991257311611795,17.72782835488476,217,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 28 2014,2014-01-28,9.731,1.4059501372757608,6.344914115793645,4.994311616668532,19.159559025849788,2.5991257311611795,17.72782835488476,206,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 29 2014,2014-01-29,10.036,1.3754905816580016,6.202173571550235,4.984251642594052,19.159559025849788,2.5991257311611795,17.72782835488476,170,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 30 2014,2014-01-30,9.852,1.4083556662855456,6.063985822503587,4.976291016093706,19.159559025849788,2.5991257311611795,17.72782835488476,177,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Jan 31 2014,2014-01-31,9.746,1.410320466149932,5.927366520065132,4.96864861966594,19.159559025849788,2.5991257311611795,17.72782835488476,225,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 01 2014,2014-02-01,9.939,1.4020649963617842,5.782205696967806,4.955272064613953,19.159559025849788,2.5991257311611795,17.72782835488476,242,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 02 2014,2014-02-02,9.57,1.4044736245543903,5.649199337000838,4.947877805803152,19.159559025849788,2.5991257311611795,17.72782835488476,234,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 03 2014,2014-02-03,9.776,1.3502723033164192,5.507899468653146,4.934846710155134,19.159559025849788,2.5991257311611795,17.72782835488476,199,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 04 2014,2014-02-04,9.506,1.3027226312699753,5.375439796240191,4.925689939748081,19.159559025849788,2.5991257311611795,17.72782835488476,198,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 05 2014,2014-02-05,9.13,1.292798554415509,5.255347154029253,4.92237527196243,19.159559025849788,2.5991257311611795,17.72782835488476,201,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 06 2014,2014-02-06,9.089,1.2775503539573423,5.134785514523624,4.918099944208585,19.159559025849788,2.5991257311611795,17.72782835488476,181,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 07 2014,2014-02-07,9.084,1.2373140245718859,5.012977772314659,4.912315764983147,19.159559025849788,2.5991257311611795,17.72782835488476,237,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 08 2014,2014-02-08,9.346,1.1875120829391232,4.882213305007323,4.900544989084913,19.159559025849788,2.5991257311611795,17.72782835488476,247,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 09 2014,2014-02-09,9.296,1.1410314128267676,4.753778646409602,4.888667463303618,19.159559025849788,2.5991257311611795,17.72782835488476,251,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 10 2014,2014-02-10,9.123,1.0550675965706233,4.631383228356704,4.87873818764994,19.159559025849788,2.5991257311611795,17.72782835488476,229,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 11 2014,2014-02-11,9.019,0.9888525807403041,4.51269567045418,4.8695468644751605,19.159559025849788,2.5991257311611795,17.72782835488476,233,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 12 2014,2014-02-12,8.594,0.9887224596917119,4.408197786976429,4.866472185389416,19.159559025849788,2.5991257311611795,17.72782835488476,249,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 13 2014,2014-02-13,8.392,1.0021051410870427,4.309705695088095,4.865549417237374,19.159559025849788,2.5991257311611795,17.72782835488476,230,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 14 2014,2014-02-14,8.521,0.9965799268371258,4.2052436205790205,4.861063909332093,19.159559025849788,2.5991257311611795,17.72782835488476,227,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 15 2014,2014-02-15,8.319,0.9997969224831985,4.107138518926716,4.858741833916463,19.159559025849788,2.5991257311611795,17.72782835488476,275,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 16 2014,2014-02-16,8.182,1.0051563388434754,4.012838762897219,4.857433572446922,19.159559025849788,2.5991257311611795,17.72782835488476,283,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 17 2014,2014-02-17,7.973,0.9894048420031553,3.924870424614294,4.858300738992164,19.159559025849788,2.5991257311611795,17.72782835488476,226,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 18 2014,2014-02-18,7.719,0.9948225256151185,3.844773762758431,4.862039031859931,19.159559025849788,2.5991257311611795,17.72782835488476,229,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 19 2014,2014-02-19,7.65,1.0060502312588926,3.7647984099923066,4.865437724806295,19.159559025849788,2.5991257311611795,17.72782835488476,244,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 20 2014,2014-02-20,7.358,1.0212857126664072,3.6941699553764225,4.8722649857401885,19.159559025849788,2.5991257311611795,17.72782835488476,256,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 21 2014,2014-02-21,6.571,1.0752746780861686,3.6569869008726594,4.891453663907473,19.159559025849788,2.5991257311611795,17.72782835488476,420,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 22 2014,2014-02-22,6.858,1.0852808021614546,3.597581918254156,4.903153472897609,19.159559025849788,2.5991257311611795,17.72782835488476,414,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 23 2014,2014-02-23,7.098,1.0920277716353965,3.5235423028507813,4.909061203534259,19.159559025849788,2.5991257311611795,17.72782835488476,362,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 24 2014,2014-02-24,7.364,1.0589333176665798,3.437890785338396,4.909474175709438,19.159559025849788,2.5991257311611795,17.72782835488476,310,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 25 2014,2014-02-25,7.828,1.021453416269767,3.3393084956836643,4.902417759813071,19.159559025849788,2.5991257311611795,17.72782835488476,289,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 26 2014,2014-02-26,7.83,1.0075104973640887,3.2425152046259824,4.89471032954402,19.159559025849788,2.5991257311611795,17.72782835488476,280,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 27 2014,2014-02-27,8.012,0.9906916595832425,3.144087246997269,4.884224007612595,19.159559025849788,2.5991257311611795,17.72782835488476,308,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Feb 28 2014,2014-02-28,8.168,0.9526557561129603,3.0456956117513525,4.871563954348411,19.159559025849788,2.5991257311611795,17.72782835488476,337,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 01 2014,2014-03-01,8.181,0.9189598167643512,2.949902700043839,4.8584920752671605,19.159559025849788,2.5991257311611795,17.72782835488476,334,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 02 2014,2014-03-02,8.034,0.8877795366796368,2.8589646241932605,4.846772021893572,19.159559025849788,2.5991257311611795,17.72782835488476,322,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 03 2014,2014-03-03,8.352,0.8378240982092927,2.7666919887383323,4.831502345315875,19.159559025849788,2.5991257311611795,17.72782835488476,303,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 04 2014,2014-03-04,7.867,0.8081802604204823,2.6838953020670404,4.821118438247918,19.159559025849788,2.5991257311611795,17.72782835488476,255,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 05 2014,2014-03-05,7.522,0.7675455611921244,2.6108482954002725,4.814264141045227,19.159559025849788,2.5991257311611795,17.72782835488476,297,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 06 2014,2014-03-06,8.118,0.7268314291751342,2.5277148314347095,4.800675286210233,19.159559025849788,2.5991257311611795,17.72782835488476,297,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 07 2014,2014-03-07,7.924,0.7039373959886286,2.449629506852455,4.788848465559902,19.159559025849788,2.5991257311611795,17.72782835488476,356,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 08 2014,2014-03-08,8.113,0.679404137174026,2.3712491489118124,4.775017046559804,19.159559025849788,2.5991257311611795,17.72782835488476,376,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 09 2014,2014-03-09,8.073,0.6524529357228162,2.295666421339102,4.7614543629021595,19.159559025849788,2.5991257311611795,17.72782835488476,354,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 10 2014,2014-03-10,8.087,0.6047539672623313,2.2222081234713364,4.747668478456655,19.159559025849788,2.5991257311611795,17.72782835488476,321,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 11 2014,2014-03-11,8.262,0.5561427254172008,2.1497114378678517,4.73230793717857,19.159559025849788,2.5991257311611795,17.72782835488476,302,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 12 2014,2014-03-12,8.218,0.5144486625862403,2.079786350601559,4.717308792199622,19.159559025849788,2.5991257311611795,17.72782835488476,331,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 13 2014,2014-03-13,9.038,0.5158323526999288,2.0178497712529335,4.6964924490612825,19.159559025849788,2.5991257311611795,17.72782835488476,255,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 14 2014,2014-03-14,9.113,0.5462960598956034,1.958843688144635,4.67546777412057,19.159559025849788,2.5991257311611795,17.72782835488476,337,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 15 2014,2014-03-15,8.195,0.542069062911274,1.8959950008818571,4.660916786029021,19.159559025849788,2.5991257311611795,17.72782835488476,486,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 16 2014,2014-03-16,8.035,0.5316270795624765,1.8369903979627675,4.647642477944619,19.159559025849788,2.5991257311611795,17.72782835488476,460,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 17 2014,2014-03-17,8.135,0.5280986019043443,1.7783702558529841,4.633544253493292,19.159559025849788,2.5991257311611795,17.72782835488476,370,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 18 2014,2014-03-18,8.616,0.5410464275656931,1.720745498567267,4.6160721330021115,19.159559025849788,2.5991257311611795,17.72782835488476,290,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 19 2014,2014-03-19,8.269,0.5442878041928672,1.664811943173257,4.601074230835196,19.159559025849788,2.5991257311611795,17.72782835488476,312,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 20 2014,2014-03-20,7.928,0.5425161483904024,1.6149332289504954,4.588658014598635,19.159559025849788,2.5991257311611795,17.72782835488476,320,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 21 2014,2014-03-21,8.236,0.5414971168770855,1.5624432748541763,4.57395061672872,19.159559025849788,2.5991257311611795,17.72782835488476,321,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 22 2014,2014-03-22,8.152,0.5293092885907958,1.5122749148750003,4.559878168902849,19.159559025849788,2.5991257311611795,17.72782835488476,403,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 23 2014,2014-03-23,7.817,0.4566827428162739,1.4690808970517661,4.5482818810435335,19.159559025849788,2.5991257311611795,17.72782835488476,409,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 24 2014,2014-03-24,8.171,0.3978179910750341,1.4214557322999317,4.5341166079846955,19.159559025849788,2.5991257311611795,17.72782835488476,406,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 25 2014,2014-03-25,8.332,0.35275516565535725,1.3748410589668836,4.51896898251675,19.159559025849788,2.5991257311611795,17.72782835488476,305,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 26 2014,2014-03-26,8.452,0.32587240292558056,1.3301577648917338,4.503192445924159,19.159559025849788,2.5991257311611795,17.72782835488476,333,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 27 2014,2014-03-27,8.331,0.3206057287905492,1.2865340197919661,4.488245484480892,19.159559025849788,2.5991257311611795,17.72782835488476,373,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 28 2014,2014-03-28,8.403,0.3156942795821696,1.244477893212998,4.4729703806488175,19.159559025849788,2.5991257311611795,17.72782835488476,402,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 29 2014,2014-03-29,8.44,0.31633565761046817,1.203956163512675,4.45759513646025,19.159559025849788,2.5991257311611795,17.72782835488476,464,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 30 2014,2014-03-30,8.426,0.3183904564502614,1.164666268699484,4.442412803018736,19.159559025849788,2.5991257311611795,17.72782835488476,424,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Mar 31 2014,2014-03-31,8.479,0.3215068973715124,1.1269584718488732,4.42705841086769,19.159559025849788,2.5991257311611795,17.72782835488476,443,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 01 2014,2014-04-01,9.459,0.388603217845046,1.1243773181882293,4.40773303575316,19.159559025849788,2.5991257311611795,17.72782835488476,260,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 02 2014,2014-04-02,8.695,0.39561185552239064,1.0895771964438727,4.391627986352309,19.159559025849788,2.5991257311611795,17.72782835488476,354,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 03 2014,2014-04-03,8.75,0.3953744754812231,1.0566249311315337,4.375423493260152,19.159559025849788,2.5991257311611795,17.72782835488476,337,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 04 2014,2014-04-04,8.433,0.36531189634226013,1.0219997477627378,4.360899152964227,19.159559025849788,2.5991257311611795,17.72782835488476,427,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 05 2014,2014-04-05,8.385,0.36253871929559245,0.9886657681713558,4.346731056252436,19.159559025849788,2.5991257311611795,17.72782835488476,407,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 06 2014,2014-04-06,8.413,0.3528648010443579,0.9563027888264265,4.332524734759408,19.159559025849788,2.5991257311611795,17.72782835488476,416,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 07 2014,2014-04-07,8.686,0.3533171363669708,0.9267626184024389,4.317153123258203,19.159559025849788,2.5991257311611795,17.72782835488476,401,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 08 2014,2014-04-08,9.045,0.3665252010278243,0.9078694917997661,4.3005128865219895,19.159559025849788,2.5991257311611795,17.72782835488476,404,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 09 2014,2014-04-09,8.754,0.36501710871567816,0.8802843240204901,4.285165614342385,19.159559025849788,2.5991257311611795,17.72782835488476,362,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 10 2014,2014-04-10,8.756,0.3671188789266336,0.8534248128034869,4.269959016363302,19.159559025849788,2.5991257311611795,17.72782835488476,432,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 11 2014,2014-04-11,8.606,0.3646860718953535,0.8256169329627274,4.25552213712077,19.159559025849788,2.5991257311611795,17.72782835488476,532,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 12 2014,2014-04-12,8.523,0.3495650581580459,0.7985531919889428,4.241572275911054,19.159559025849788,2.5991257311611795,17.72782835488476,469,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 13 2014,2014-04-13,8.654,0.3298417314653694,0.772888012648331,4.227185939338621,19.159559025849788,2.5991257311611795,17.72782835488476,464,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 14 2014,2014-04-14,8.53,0.326475869098206,0.7475532147664649,4.21344544286502,19.159559025849788,2.5991257311611795,17.72782835488476,492,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 15 2014,2014-04-15,8.815,0.32218843811526277,0.7261463615887448,4.198698396161898,19.159559025849788,2.5991257311611795,17.72782835488476,494,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 16 2014,2014-04-16,8.487,0.31515849141760965,0.702592977680017,4.185383854538036,19.159559025849788,2.5991257311611795,17.72782835488476,479,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 17 2014,2014-04-17,8.541,0.31451516419042025,0.6795652639654783,4.171953027792433,19.159559025849788,2.5991257311611795,17.72782835488476,466,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 18 2014,2014-04-18,8.476,0.3115535137885669,0.6575943357828498,4.158901416067408,19.159559025849788,2.5991257311611795,17.72782835488476,470,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 19 2014,2014-04-19,8.56,0.29188039000409877,0.6360308665774872,4.145615993960469,19.159559025849788,2.5991257311611795,17.72782835488476,504,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 20 2014,2014-04-20,8.437,0.2872427304682848,0.6158519181326654,4.132936671559448,19.159559025849788,2.5991257311611795,17.72782835488476,553,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 21 2014,2014-04-21,8.206,0.2849288598446863,0.6016591558562654,4.121350238488603,19.159559025849788,2.5991257311611795,17.72782835488476,505,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 22 2014,2014-04-22,8.611,0.2507197547108672,0.582338315609961,4.1081840276963435,19.159559025849788,2.5991257311611795,17.72782835488476,478,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 23 2014,2014-04-23,8.265,0.24621339216772328,0.5670925080480923,4.096506246407681,19.159559025849788,2.5991257311611795,17.72782835488476,464,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 24 2014,2014-04-24,8.419,0.24387565373102962,0.5489868542781512,4.084274542474797,19.159559025849788,2.5991257311611795,17.72782835488476,495,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 25 2014,2014-04-25,8.643,0.2432379186258787,0.5320838433985424,4.071310146983476,19.159559025849788,2.5991257311611795,17.72782835488476,544,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 26 2014,2014-04-26,8.635,0.23905021835700105,0.5155080926101107,4.058486840480177,19.159559025849788,2.5991257311611795,17.72782835488476,553,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 27 2014,2014-04-27,8.392,0.23934630563885184,0.4996689266201946,4.046658366848441,19.159559025849788,2.5991257311611795,17.72782835488476,528,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 28 2014,2014-04-28,8.226,0.24685809828651242,0.48861791661815107,4.035578037793249,19.159559025849788,2.5991257311611795,17.72782835488476,554,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 29 2014,2014-04-29,8.393,0.24762602503743492,0.4732883155796135,4.0239139286627,19.159559025849788,2.5991257311611795,17.72782835488476,442,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
Apr 30 2014,2014-04-30,8.212,0.25588552801644393,0.46296919156481603,4.013040998465589,19.159559025849788,2.5991257311611795,17.72782835488476,542,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
May 01 2014,2014-05-01,8.265,0.19884361382402985,0.45073797998869614,4.002027556012612,19.159559025849788,2.5991257311611795,17.72782835488476,539,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
May 02 2014,2014-05-02,7.99,0.21895860103110107,0.4513555991848949,3.992220609361253,19.159559025849788,2.5991257311611795,17.72782835488476,760,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
May 03 2014,2014-05-03,8.072,0.22747383328103107,0.44550581281637947,3.982112070366504,19.159559025849788,2.5991257311611795,17.72782835488476,724,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
May 04 2014,2014-05-04,7.897,0.25118762507035686,0.44918108992121747,3.9728072047603558,19.159559025849788,2.5991257311611795,17.72782835488476,721,AWP | Redline,AWP,Redline,Field-Tested,0,1,0
