date,py_date,median_price,rolling_30day_sd,ewm_30day_sd,expanding_sd,total_sd,pre_sd,post_sd,volume_sold,item,equip,skin,wear,stattrak,treated_unit,post_treat
Apr 16 2015,2015-04-16,19.439,,,,0.7358816485056421,1.0793041196378688,0.4900298222165817,1158,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Apr 17 2015,2015-04-17,13.304,4.338100102579469,4.338100102579469,4.338100102579469,0.7358816485056421,1.0793041196378688,0.4900298222165817,1194,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Apr 18 2015,2015-04-18,9.974,4.801273268623648,5.596476894873255,4.801273268623648,0.7358816485056421,1.0793041196378688,0.4900298222165817,1497,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Apr 19 2015,2015-04-19,8.783,4.775995603013052,6.206876716090166,4.775995603013052,0.7358816485056421,1.0793041196378688,0.4900298222165817,1262,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Apr 20 2015,2015-04-20,7.991,4.677423617762241,6.585930372502053,4.677423617762241,0.7358816485056421,1.0793041196378688,0.4900298222165817,1317,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Apr 21 2015,2015-04-21,7.771,4.510165924516156,6.772910640531913,4.510165924516156,0.7358816485056421,1.0793041196378688,0.4900298222165817,1175,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Apr 22 2015,2015-04-22,7.445,4.3562278734834665,6.884787013577065,4.3562278734834665,0.7358816485056421,1.0793041196378688,0.4900298222165817,1176,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Apr 23 2015,2015-04-23,7.024,4.234340560481981,6.966606175206381,4.234340560481981,0.7358816485056421,1.0793041196378688,0.4900298222165817,1297,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Apr 24 2015,2015-04-24,6.718,4.128956587323243,7.015315963095541,4.128956587323243,0.7358816485056421,1.0793041196378688,0.4900298222165817,1586,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Apr 25 2015,2015-04-25,6.734,4.013864251981291,7.007730261017551,4.013864251981291,0.7358816485056421,1.0793041196378688,0.4900298222165817,1623,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Apr 26 2015,2015-04-26,5.974,3.9549970026422385,7.037187400312006,3.9549970026422385,0.7358816485056421,1.0793041196378688,0.4900298222165817,1707,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Apr 27 2015,2015-04-27,5.702,3.90351001625072,7.047160216946765,3.90351001625072,0.7358816485056421,1.0793041196378688,0.4900298222165817,1582,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Apr 28 2015,2015-04-28,5.707,3.8411293795258197,7.01864861445386,3.8411293795258197,0.7358816485056421,1.0793041196378688,0.4900298222165817,1475,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Apr 29 2015,2015-04-29,5.629,3.7782371499865466,6.968275817414369,3.7782371499865466,0.7358816485056421,1.0793041196378688,0.4900298222165817,1520,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Apr 30 2015,2015-04-30,5.709,3.7085795791971483,6.889919175196113,3.7085795791971483,0.7358816485056421,1.0793041196378688,0.4900298222165817,1868,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 01 2015,2015-05-01,5.309,3.658009262221735,6.82284799570034,3.658009262221735,0.7358816485056421,1.0793041196378688,0.4900298222165817,1808,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 02 2015,2015-05-02,5.305,3.6050421848310963,6.73849602112148,3.6050421848310963,0.7358816485056421,1.0793041196378688,0.4900298222165817,2164,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 03 2015,2015-05-03,4.904,3.5685830109277763,6.6655310873515825,3.5685830109277763,0.7358816485056421,1.0793041196378688,0.4900298222165817,2034,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 04 2015,2015-05-04,4.666,3.539275746938277,6.591809720032591,3.539275746938277,0.7358816485056421,1.0793041196378688,0.4900298222165817,2081,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 05 2015,2015-05-05,4.667,3.506067085481215,6.503224504171895,3.506067085481215,0.7358816485056421,1.0793041196378688,0.4900298222165817,1849,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 06 2015,2015-05-06,4.613,3.4724405812736654,6.405941417658961,3.4724405812736654,0.7358816485056421,1.0793041196378688,0.4900298222165817,1817,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 07 2015,2015-05-07,4.492,3.4413501050393793,6.305334618934598,3.4413501050393793,0.7358816485056421,1.0793041196378688,0.4900298222165817,1733,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 08 2015,2015-05-08,4.36,3.413095388996234,6.2027456240815075,3.413095388996234,0.7358816485056421,1.0793041196378688,0.4900298222165817,2178,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 09 2015,2015-05-09,4.414,3.3812604019503,6.089494916946486,3.3812604019503,0.7358816485056421,1.0793041196378688,0.4900298222165817,2638,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 10 2015,2015-05-10,4.141,3.3571739603422404,5.983386917616262,3.3571739603422404,0.7358816485056421,1.0793041196378688,0.4900298222165817,2247,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 11 2015,2015-05-11,4.027,3.334995192707872,5.876054360776439,3.334995192707872,0.7358816485056421,1.0793041196378688,0.4900298222165817,2298,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 12 2015,2015-05-12,4.072,3.3097938639215014,5.760703686674522,3.3097938639215014,0.7358816485056421,1.0793041196378688,0.4900298222165817,1929,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 13 2015,2015-05-13,4.035,3.2845962656477097,5.642628794556172,3.2845962656477097,0.7358816485056421,1.0793041196378688,0.4900298222165817,2098,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 14 2015,2015-05-14,3.932,3.2613575654856892,5.525373027170121,3.2613575654856892,0.7358816485056421,1.0793041196378688,0.4900298222165817,1892,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 15 2015,2015-05-15,3.858,3.239194977505808,5.407956198147438,3.239194977505808,0.7358816485056421,1.0793041196378688,0.4900298222165817,2373,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 16 2015,2015-05-16,3.948,2.124839140902823,5.284338794278729,3.2139980702699447,0.7358816485056421,1.0793041196378688,0.4900298222165817,2402,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 17 2015,2015-05-17,3.77,1.6239806719873577,5.1660280397023435,3.192691017695857,0.7358816485056421,1.0793041196378688,0.4900298222165817,2651,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 18 2015,2015-05-18,3.617,1.4257446858380383,5.051771891729347,3.1744287185876363,0.7358816485056421,1.0793041196378688,0.4900298222165817,2316,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 19 2015,2015-05-19,3.543,1.3012054715956083,4.938372316721043,3.157102411588022,0.7358816485056421,1.0793041196378688,0.4900298222165817,2357,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 20 2015,2015-05-20,3.459,1.2187712603509635,4.826427491247089,3.1409254475754262,0.7358816485056421,1.0793041196378688,0.4900298222165817,2259,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 21 2015,2015-05-21,3.433,1.1309880539426245,4.713963939584798,3.1245284844276906,0.7358816485056421,1.0793041196378688,0.4900298222165817,2353,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 22 2015,2015-05-22,3.42,1.0469515330919974,4.600971008641257,3.107728560589922,0.7358816485056421,1.0793041196378688,0.4900298222165817,2381,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 23 2015,2015-05-23,3.366,0.9784584897132631,4.489288573057789,3.0914962980080443,0.7358816485056421,1.0793041196378688,0.4900298222165817,2767,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 24 2015,2015-05-24,3.201,0.9231021667967384,4.382878078181004,3.0781565057164024,0.7358816485056421,1.0793041196378688,0.4900298222165817,2615,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 25 2015,2015-05-25,3.169,0.8475638897017987,4.276872900168675,3.0647598867548402,0.7358816485056421,1.0793041196378688,0.4900298222165817,2916,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 26 2015,2015-05-26,3.119,0.8184892875249558,4.172155887427756,3.051724423953791,0.7358816485056421,1.0793041196378688,0.4900298222165817,2675,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 27 2015,2015-05-27,2.248,0.8499468414750065,4.1007712981505335,3.057789144241112,0.7358816485056421,1.0793041196378688,0.4900298222165817,6031,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 28 2015,2015-05-28,2.62,0.8402247126906581,4.009716060717341,3.052920100417776,0.7358816485056421,1.0793041196378688,0.4900298222165817,3964,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 29 2015,2015-05-29,2.699,0.8185450675352056,3.9143646984897855,3.0452307093990814,0.7358816485056421,1.0793041196378688,0.4900298222165817,3775,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 30 2015,2015-05-30,2.974,0.7649566804653146,3.809988662539218,3.031553896148397,0.7358816485056421,1.0793041196378688,0.4900298222165817,3900,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
May 31 2015,2015-05-31,2.959,0.7294796515797911,3.707060474336201,3.01778203545693,0.7358816485056421,1.0793041196378688,0.4900298222165817,3458,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 01 2015,2015-06-01,2.927,0.6844848394247363,3.606181303823818,3.0042386481043923,0.7358816485056421,1.0793041196378688,0.4900298222165817,3497,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 02 2015,2015-06-02,2.956,0.6570422623262274,3.5058095166808396,2.989960770796877,0.7358816485056421,1.0793041196378688,0.4900298222165817,3188,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 03 2015,2015-06-03,2.732,0.6460148115806771,3.4129330154148296,2.979069107959733,0.7358816485056421,1.0793041196378688,0.4900298222165817,3018,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 04 2015,2015-06-04,2.463,0.6409717129340561,3.328972976712345,2.972352728265017,0.7358816485056421,1.0793041196378688,0.4900298222165817,2934,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 05 2015,2015-06-05,2.231,0.6440228676242774,3.2526635503641703,2.9691454485932414,0.7358816485056421,1.0793041196378688,0.4900298222165817,3441,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 06 2015,2015-06-06,2.257,0.643354374023152,3.1745664099086817,2.964591852038057,0.7358816485056421,1.0793041196378688,0.4900298222165817,3328,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 07 2015,2015-06-07,2.235,0.6432119875434145,3.0968078123068175,2.9596753305741643,0.7358816485056421,1.0793041196378688,0.4900298222165817,3238,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 08 2015,2015-06-08,2.236,0.6313722156641464,3.0188707179977854,2.954059607839129,0.7358816485056421,1.0793041196378688,0.4900298222165817,3089,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 09 2015,2015-06-09,2.288,0.6255617466330438,2.939549712292353,2.9470099675470305,0.7358816485056421,1.0793041196378688,0.4900298222165817,2931,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 10 2015,2015-06-10,2.247,0.621604860260005,2.8620075937776037,2.9401183146084624,0.7358816485056421,1.0793041196378688,0.4900298222165817,3103,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 11 2015,2015-06-11,2.083,0.6167846594168536,2.7899390855467012,2.935317378223734,0.7358816485056421,1.0793041196378688,0.4900298222165817,3136,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 12 2015,2015-06-12,1.833,0.6204832201089662,2.7262245367481093,2.9340050153547867,0.7358816485056421,1.0793041196378688,0.4900298222165817,3710,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 13 2015,2015-06-13,1.821,0.6223282166151657,2.6621229054488964,2.9321195130299214,0.7358816485056421,1.0793041196378688,0.4900298222165817,3949,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 14 2015,2015-06-14,1.719,0.6262173624688809,2.6009977890036824,2.9311817701213148,0.7358816485056421,1.0793041196378688,0.4900298222165817,3878,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 15 2015,2015-06-15,1.703,0.616606225059089,2.5397041448557665,2.9297595948484507,0.7358816485056421,1.0793041196378688,0.4900298222165817,3712,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 16 2015,2015-06-16,1.745,0.6074426712460903,2.4765794667619305,2.927004685579173,0.7358816485056421,1.0793041196378688,0.4900298222165817,3354,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 17 2015,2015-06-17,1.712,0.6017038986155955,2.4144874111604384,2.924163611956945,0.7358816485056421,1.0793041196378688,0.4900298222165817,3295,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 18 2015,2015-06-18,1.722,0.5929876828012826,2.3521798528302456,2.9206247644777914,0.7358816485056421,1.0793041196378688,0.4900298222165817,3298,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 19 2015,2015-06-19,1.672,0.5850315248407415,2.2916756904795554,2.9173060966478066,0.7358816485056421,1.0793041196378688,0.4900298222165817,3781,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 20 2015,2015-06-20,1.663,0.5726064022992016,2.2317292561214397,2.9136283387334077,0.7358816485056421,1.0793041196378688,0.4900298222165817,3734,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 21 2015,2015-06-21,1.586,0.5577351820831691,2.1744529818805085,2.9105652414738317,0.7358816485056421,1.0793041196378688,0.4900298222165817,3655,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 22 2015,2015-06-22,1.6,0.538526234966449,2.1170362247951924,2.9068489042293404,0.7358816485056421,1.0793041196378688,0.4900298222165817,3819,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 23 2015,2015-06-23,1.796,0.5163663550655591,2.055287881941256,2.900242363832454,0.7358816485056421,1.0793041196378688,0.4900298222165817,3026,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 24 2015,2015-06-24,1.845,0.4895675185022254,1.9938259239263099,2.892820382395581,0.7358816485056421,1.0793041196378688,0.4900298222165817,3287,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 25 2015,2015-06-25,1.85,0.46046203183176115,1.933706455030362,2.8851560203166513,0.7358816485056421,1.0793041196378688,0.4900298222165817,3213,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 26 2015,2015-06-26,1.87,0.46278023383415956,1.8746955615794094,2.8771107681938433,0.7358816485056421,1.0793041196378688,0.4900298222165817,3413,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 27 2015,2015-06-27,1.862,0.45601911131560124,1.8173254019632092,2.869018885556058,0.7358816485056421,1.0793041196378688,0.4900298222165817,3388,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 28 2015,2015-06-28,1.859,0.4442128049617293,1.761486459606364,2.8608390236911743,0.7358816485056421,1.0793041196378688,0.4900298222165817,3429,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 29 2015,2015-06-29,1.832,0.41292578721501505,1.7075531308063479,2.8528305275180195,0.7358816485056421,1.0793041196378688,0.4900298222165817,3451,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jun 30 2015,2015-06-30,1.827,0.3764931591019793,1.6550975173266964,2.8447684149569796,0.7358816485056421,1.0793041196378688,0.4900298222165817,3455,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 01 2015,2015-07-01,1.826,0.33496427841802123,1.6040342025235714,2.8366235722243753,0.7358816485056421,1.0793041196378688,0.4900298222165817,3405,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 02 2015,2015-07-02,1.775,0.279832749720446,1.5551652410754757,2.8288955171561834,0.7358816485056421,1.0793041196378688,0.4900298222165817,3342,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 03 2015,2015-07-03,1.775,0.23639092160255615,1.507535607840314,2.8210763293963583,0.7358816485056421,1.0793041196378688,0.4900298222165817,3317,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 04 2015,2015-07-04,1.773,0.21178611255528143,1.4611728210548105,2.813196757435268,0.7358816485056421,1.0793041196378688,0.4900298222165817,3292,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 05 2015,2015-07-05,1.765,0.2016018068018269,1.4161586366972094,2.8053219639829114,0.7358816485056421,1.0793041196378688,0.4900298222165817,3179,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 06 2015,2015-07-06,1.765,0.18765781098318976,1.3723389781677862,2.7973848294291774,0.7358816485056421,1.0793041196378688,0.4900298222165817,3387,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 07 2015,2015-07-07,1.739,0.17320849505331665,1.330105987022914,2.7896267568530906,0.7358816485056421,1.0793041196378688,0.4900298222165817,3516,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 08 2015,2015-07-08,1.701,0.15628659203715747,1.2896156787252961,2.782151678156612,0.7358816485056421,1.0793041196378688,0.4900298222165817,3283,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 09 2015,2015-07-09,1.678,0.12905565047511272,1.2505480918762042,2.7748195617517393,0.7358816485056421,1.0793041196378688,0.4900298222165817,3654,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 10 2015,2015-07-10,1.7,0.09653312813537382,1.2120789696903862,2.7672378550168095,0.7358816485056421,1.0793041196378688,0.4900298222165817,3414,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 11 2015,2015-07-11,1.678,0.0777234709148325,1.174981198177232,2.759798529715365,0.7358816485056421,1.0793041196378688,0.4900298222165817,3447,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 12 2015,2015-07-12,1.664,0.07810368145923477,1.1390744608139232,2.752432291293593,0.7358816485056421,1.0793041196378688,0.4900298222165817,3643,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 13 2015,2015-07-13,1.653,0.07891290849063382,1.1042734176417595,2.745115137099832,0.7358816485056421,1.0793041196378688,0.4900298222165817,3604,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 14 2015,2015-07-14,1.617,0.08220776175014374,1.0709932728657476,2.738053956515287,0.7358816485056421,1.0793041196378688,0.4900298222165817,3460,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 15 2015,2015-07-15,1.607,0.08556855824970946,1.0386994965001304,2.73103031401491,0.7358816485056421,1.0793041196378688,0.4900298222165817,3630,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 16 2015,2015-07-16,1.612,0.08861491013855943,1.0071005140454172,2.723926551787286,0.7358816485056421,1.0793041196378688,0.4900298222165817,3581,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 17 2015,2015-07-17,1.58,0.09292411933420401,0.9768700908064656,2.7170418813640858,0.7358816485056421,1.0793041196378688,0.4900298222165817,3539,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 18 2015,2015-07-18,1.569,0.09745148512997326,0.9475622447330835,2.710206473146949,0.7358816485056421,1.0793041196378688,0.4900298222165817,3719,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 19 2015,2015-07-19,1.558,0.10170446819382682,0.919154079932904,2.7034215979743483,0.7358816485056421,1.0793041196378688,0.4900298222165817,3592,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 20 2015,2015-07-20,1.55,0.10592513079221455,0.8915658968267647,2.6966655257530716,0.7358816485056421,1.0793041196378688,0.4900298222165817,3939,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 21 2015,2015-07-21,1.554,0.10744076154511255,0.8645603711228926,2.689850496817985,0.7358816485056421,1.0793041196378688,0.4900298222165817,3595,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 22 2015,2015-07-22,1.563,0.10901903767107408,0.838069905110814,2.682946490095264,0.7358816485056421,1.0793041196378688,0.4900298222165817,3416,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 23 2015,2015-07-23,1.517,0.11365214118271921,0.8130875593036689,2.6763594451056663,0.7358816485056421,1.0793041196378688,0.4900298222165817,3981,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 24 2015,2015-07-24,1.492,0.11693385987908443,0.7891764839110268,2.669929571404951,0.7358816485056421,1.0793041196378688,0.4900298222165817,3861,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 25 2015,2015-07-25,1.486,0.1190226531129157,0.7659010774853616,2.663516577387834,0.7358816485056421,1.0793041196378688,0.4900298222165817,3729,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 26 2015,2015-07-26,1.455,0.1204746169670102,0.7437888386405075,2.6573010202991707,0.7358816485056421,1.0793041196378688,0.4900298222165817,3365,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 27 2015,2015-07-27,1.478,0.11951826677110297,0.7216303551002995,2.650896973037618,0.7358816485056421,1.0793041196378688,0.4900298222165817,3915,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 28 2015,2015-07-28,1.445,0.11904352531555325,0.7006534076143313,2.644703684337806,0.7358816485056421,1.0793041196378688,0.4900298222165817,3783,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 29 2015,2015-07-29,1.41,0.12063422438084717,0.6808929442278469,2.638731098963546,0.7358816485056421,1.0793041196378688,0.4900298222165817,3698,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 30 2015,2015-07-30,1.374,0.12307202358180487,0.6623626689628339,2.6329820986489696,0.7358816485056421,1.0793041196378688,0.4900298222165817,3822,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Jul 31 2015,2015-07-31,1.315,0.12770249189736366,0.6457430032901863,2.627614791767701,0.7358816485056421,1.0793041196378688,0.4900298222165817,3993,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 01 2015,2015-08-01,1.293,0.13441129194496088,0.6298334412735314,2.622361439451905,0.7358816485056421,1.0793041196378688,0.4900298222165817,3933,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 02 2015,2015-08-02,1.266,0.14077454462298145,0.6147780252862894,2.617255391026113,0.7358816485056421,1.0793041196378688,0.4900298222165817,3949,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 03 2015,2015-08-03,1.27,0.1446655437215255,0.5995106427432475,2.6120783698538887,0.7358816485056421,1.0793041196378688,0.4900298222165817,4022,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 04 2015,2015-08-04,1.276,0.14657423288948568,0.5840616421270091,2.606822281697356,0.7358816485056421,1.0793041196378688,0.4900298222165817,3683,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 05 2015,2015-08-05,1.276,0.14659532225061583,0.5686918703109012,2.601532902225341,0.7358816485056421,1.0793041196378688,0.4900298222165817,3976,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 06 2015,2015-08-06,1.277,0.14625078445614503,0.553416311688325,2.596207180105062,0.7358816485056421,1.0793041196378688,0.4900298222165817,4098,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 07 2015,2015-08-07,1.247,0.14790770654427457,0.5391490390259386,2.591050347004893,0.7358816485056421,1.0793041196378688,0.4900298222165817,4050,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 08 2015,2015-08-08,1.237,0.14966056998057775,0.5252492107184236,2.5859290318456503,0.7358816485056421,1.0793041196378688,0.4900298222165817,3852,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 09 2015,2015-08-09,1.252,0.14798240420414135,0.5110037233873826,2.580684204802583,0.7358816485056421,1.0793041196378688,0.4900298222165817,3648,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 10 2015,2015-08-10,1.257,0.14579327200160663,0.4967984927090141,2.5753860656168,0.7358816485056421,1.0793041196378688,0.4900298222165817,4067,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 11 2015,2015-08-11,1.257,0.14297930482839236,0.4828046069292414,2.57006946223384,0.7358816485056421,1.0793041196378688,0.4900298222165817,4004,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 12 2015,2015-08-12,1.24,0.14009996431125515,0.4694590069996628,2.5648401573507202,0.7358816485056421,1.0793041196378688,0.4900298222165817,3949,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 13 2015,2015-08-13,1.217,0.13884730718547866,0.45690725169813484,2.559733392419239,0.7358816485056421,1.0793041196378688,0.4900298222165817,3887,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 14 2015,2015-08-14,1.197,0.13770558298856994,0.44504408132479856,2.554728962997869,0.7358816485056421,1.0793041196378688,0.4900298222165817,4040,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 15 2015,2015-08-15,0.984,0.14911137548445338,0.4424714726927411,2.5510500058272876,0.7358816485056421,1.0793041196378688,0.4900298222165817,5487,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 16 2015,2015-08-16,0.991,0.1580704084356197,0.43818074209568375,2.5472690845330273,0.7358816485056421,1.0793041196378688,0.4900298222165817,4479,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 17 2015,2015-08-17,1.042,0.161386820239887,0.43044306770385216,2.5431128029949606,0.7358816485056421,1.0793041196378688,0.4900298222165817,4338,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 18 2015,2015-08-18,1.065,0.16203334763912536,0.4213191784033048,2.538776705601189,0.7358816485056421,1.0793041196378688,0.4900298222165817,4112,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 19 2015,2015-08-19,1.069,0.1612037904919756,0.411822382565672,2.534385090657304,0.7358816485056421,1.0793041196378688,0.4900298222165817,4079,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 20 2015,2015-08-20,1.059,0.15892708152292548,0.4025398265746527,2.5300247905050117,0.7358816485056421,1.0793041196378688,0.4900298222165817,4298,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 21 2015,2015-08-21,1.005,0.15692896482171587,0.3952145707718658,2.52595908257595,0.7358816485056421,1.0793041196378688,0.4900298222165817,5272,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
Aug 22 2015,2015-08-22,1.015,0.1551465788200166,0.38709293664139727,2.521800017424608,0.7358816485056421,1.0793041196378688,0.4900298222165817,4967,AWP | Worm God,AWP,Worm God,Minimal Wear,0,1,0
